"","Open","High","Low","Close","Volume","Wiki","Sentiment","Sentiment High","Sentiment Low","News Volume","News Buzz","priceSMA","priceWMA","priceMomentum","priceRSI","priceMACD","priceK","priceD","priceAD","wikiSMA","wikiWMA","wikiMomentum","wikiRSI","wikiMACD","sentimentSMA","sentimentWMA","sentimentMomentum","sentimentRSI","sentimentMACD","sentimentK","sentimentD","sentimentAD","newsSMA","newsWMA","newsMomentum","newsRSI","newsMACD","Target"
"26",61.4824602730319,62.3783201440837,60.2707236383793,62.142077,176145200,18205,-2,3,-5,100,5,59.9370575,60.2785815454546,27.4227918096251,40.4592573259102,-4.94635022103009,0.449416184442367,0.33812072129083,-551910594.032692,16989.7,16850.8,-57.1187394485087,52.7117802484107,2.01271741912843,-0.3,-0.418181818181818,0,46.7953701360602,-1.1675862057686,0.3,0.433333333333333,-128.119047619048,62.8,58.3818181818182,-37.3239436619718,54.9274814593927,-6.101643299195,"5"
"27",62.9091972369079,63.5475782590819,62.1460602445679,63.039262,158289600,13891,-1,4,-4,70,5,60.4367313,60.8426187272727,53.5253491220503,43.4462452932123,-4.39064436533835,0.534419178218012,0.421081821602449,-508441034.146802,16633.6,16287.4,-23.7542525515309,45.5496877012206,0.283511834444838,-0.3,-0.545454545454545,0,49.2942430966054,5.50041648611064,0.4,0.366666666666667,-145.619047619048,59.3,59.6909090909091,-16.4319248826291,50.68993979549,-5.26286113327834,"5"
"28",63.240993961648,64.361153652711,62.8096534731413,63.696228,129372600,16179,-1,3,-5,51,2,60.8708107,61.4352544909091,50.0130079165095,45.5984142281349,-3.82049683077598,0.596662836782087,0.526832733147488,-489958734.554986,16639.6,16204.7454545455,0.376269910949454,49.4710174212925,-0.00167573337687132,-0.3,-0.672727272727273,0,49.2942430966054,10.0516898761782,0.444444444444444,0.381481481481481,-145.619047619048,57.5,58.1818181818182,-9.18367346938776,48.1560252850181,-6.82404216348607,"1"
"29",63.6404811679508,64.0213905140673,62.0783702972517,62.099606,152263300,16633,-1,4,-5,6,1,61.0338617,61.6586718181818,17.7958785412817,41.4681877273759,-3.53418270945782,0.675184011474492,0.60208867549153,-638893795.198237,16469.9,16203.5454545455,-11.9599689900627,50.2368352870698,-0.00803569705715157,-0.5,-0.8,-16.6666666666667,49.2942430966054,13.0936145778026,0.444444444444444,0.429629629629629,-146.285714285714,52.3,48.8181818181818,-22.6086956521739,42.7104037369691,-14.0087773560705,"3"
"30",62.0080284955325,62.8614169591349,61.4784766661396,61.981484,118801900,19091,0,0,0,0,0,61.2041011,61.8309667818182,18.7273703726765,41.1710692631272,-3.28482342544575,0.65821867618712,0.643355174814566,-671273703.910215,16593.5,16680.1090909091,7.6428394756369,54.2772675109128,1.1524870008764,-0.6,-0.709090909090909,-7.69230769230769,52.1038734998187,3.35016470648419,0.555555555555556,0.481481481481481,-146.285714285714,44.6,39.3090909090909,-35.4838709677419,42.0279728338994,-21.4172519223167,"3"
"31",61.6510129037717,62.5959784446483,61.5846551155812,61.925744,88818800,17034,0,0,0,0,0,61.386448,61.9621745818182,20.3300446822624,41.0217041610467,-3.05932459685316,0.644417686578408,0.659273458080006,-700180694.23138,16453.3,16760.2,-7.94424297370807,50.576389627371,1.07237834881024,-0.5,-0.6,9.09090909090909,52.1038734998187,-5.55384948361289,0.555555555555556,0.518518518518518,-146.285714285714,38.1,31.2,-31.7073170731707,42.0279728338994,-28.1874579105479,"2"
"32",62.225686541719,62.3995553489188,61.0405015789912,61.072355,97936300,15911,0,0,0,0,0,61.5081308,61.9050667636364,12.7070964702067,38.7064176994175,-2.95758042119949,0.455397275506363,0.586011212757297,-793526143.942792,16416.9,16661.6,-2.19145093317279,48.6270183268942,0.468233876492996,-0.6,-0.509090909090909,-11.1111111111111,52.1038734998187,-13.6907486050247,0.555555555555556,0.555555555555555,-146.285714285714,34.3,24.2727272727273,-21.3483146067416,42.0279728338994,-34.3743846136392,"3"
"33",61.1971110123251,61.4134439250572,60.2348933599955,61.049794,108945900,15297,-1,3,-5,67,4,61.7766618,61.8217328,33.1213482841175,38.6443204023996,-2.8478629200631,0.451661327105517,0.517158763063429,-751812265.282863,16418.4,16457.9818181818,0.0924157476433984,47.5479429687443,-0.307909989684674,-0.6,-0.581818181818182,0,48.7313541241294,-3.44946217369977,0.444444444444444,0.518518518518518,-146.285714285714,37.6,30.2181818181818,13.6929460580913,52.5924920481453,-26.0549068897264,"1"
"34",60.7445347685114,60.7445347685114,59.5646586015268,59.571293,119075600,15544,-2,2,-5,76,5,61.6925549,61.4207566545454,-11.1575536211783,34.713883085727,-2.92132254533883,0.206831601180263,0.371296734597381,-869548750.211408,16408.1,16299,-0.639235399987588,48.0473960763628,-0.800642401350271,-0.9,-0.836363636363636,-42.8571428571429,45.5558459039588,15.5452512993748,0.333333333333333,0.444444444444444,-157.142857142857,40.9,37.2,13.6929460580913,53.8101633392762,-17.8744078123607,"3"
"35",59.1930426778251,59.6137651843007,58.7709909823096,59.201006,111795600,14595,-2,3,-5,79,5,61.5778849,60.9677477636364,-14.6192940514123,33.7870386338701,-2.99611240525228,0.145514588392524,0.268002505559435,-867259731.10909,16238,15969.3454545455,-10.363736062877,46.2261288886479,-1.64754248034398,-1,-1.03636363636364,-20,45.5558459039588,25.8096580363335,0.333333333333333,0.37037037037037,-176.892857142857,44.9,44.1272727272727,16.6666666666667,54.2321578539736,-11.1004397953969,"5"
"36",59.6243823328456,59.9362687400865,59.2726721483291,59.831423,82663700,13041,-1,3,-5,53,4,61.3468195,60.6502092363636,-34.5917162066471,36.8770839316205,-2.94055368322891,0.249907362782682,0.200751184118489,-810717132.128715,15721.6,15388.0727272727,-32.1584257068128,43.3297243531384,-3.08823796514845,-0.9,-1.03636363636364,20,49.3813173689993,23.9280463666982,0.444444444444444,0.37037037037037,-176.892857142857,40.2,45.6,-22.9268292682927,49.9711123430614,-9.86592954764482,"2"
"37",60.2348934940728,60.4034462092736,58.7378115024851,58.768336,93144800,15044,2,5,-3,45,5,60.9197269,60.1813940545454,-62.3885211312457,33.9958818500922,-3.0041065579585,0.0693937667968728,0.154938572657359,-900447980.432656,15836.9,15264.8727272727,8.38728449843602,47.8641546560533,-3.1909949066631,-0.6,-0.509090909090909,42.8571428571429,58.7462223258341,-11.6520354605391,0.7,0.492592592592592,-165.642857142857,37.7,46.4727272727273,-13.6612021857923,48.7031178291848,-10.0385459875112,"5"
"38",58.903713178444,59.9283088826257,58.0861581414648,59.58722,125374900,15753,1,4,-4,55,7,60.5088261,59.9391200727273,-58.6363681768819,38.0133598456575,-2.91402984410587,0.239213216303495,0.186171448627683,-821501403.147827,15794.3,15249.6181818182,-3.50098619329389,49.4072944812978,-2.87569607486858,-0.4,-0.218181818181818,25,55.0876613311118,-40.3426521579533,0.6,0.581481481481481,-151.892857142857,38.1,49.6181818181818,2.29885057471264,50.3974443436674,-8.49709067534922,"3"
